"SUID","corr","interaction","name","selected","shared interaction","shared name"
"5270","0.227","pp","dsn1-7 (pp) smc1-259","false","pp","dsn1-7 (pp) smc1-259"
"5271","0.346","pp","dsn1-7 (pp) tid3-1","false","pp","dsn1-7 (pp) tid3-1"
"5272","0.528","pp","dsn1-7 (pp) spc24-9","false","pp","dsn1-7 (pp) spc24-9"
"5273","0.281","pp","dsn1-7 (pp) spc24-10","false","pp","dsn1-7 (pp) spc24-10"
"5274","0.256","pp","dsn1-7 (pp) spc25-1","false","pp","dsn1-7 (pp) spc25-1"
"5275","0.221","pp","dsn1-7 (pp) yer147c-ph","false","pp","dsn1-7 (pp) yer147c-ph"
"5276","0.589","pp","dsn1-7 (pp) dsn1-8","false","pp","dsn1-7 (pp) dsn1-8"
"5277","0.271","pp","dsn1-7 (pp) mcm22","false","pp","dsn1-7 (pp) mcm22"
"5278","0.313","pp","dbf4-4 (pp) ycl060c","false","pp","dbf4-4 (pp) ycl060c"
"5279","0.283","pp","dbf4-4 (pp) ypr162c-ph","false","pp","dbf4-4 (pp) ypr162c-ph"
"5280","0.316","pp","dbf4-4 (pp) psf1-1","false","pp","dbf4-4 (pp) psf1-1"
"5281","0.203","pp","dbf4-4 (pp) rfa1-m2","false","pp","dbf4-4 (pp) rfa1-m2"
"5282","0.289","pp","dbf4-4 (pp) sld3-ph","false","pp","dbf4-4 (pp) sld3-ph"
"5283","0.273","pp","dbf4-4 (pp) sld5-ph","false","pp","dbf4-4 (pp) sld5-ph"
"5284","0.263","pp","dbf4-4 (pp) mrc1","false","pp","dbf4-4 (pp) mrc1"
"5285","0.205","pp","dbf4-4 (pp) orc3-70","false","pp","dbf4-4 (pp) orc3-70"
"5286","0.215","pp","dbf4-4 (pp) pol1-13","false","pp","dbf4-4 (pp) pol1-13"
"5287","0.277","pp","dbf4-4 (pp) pri1-m4","false","pp","dbf4-4 (pp) pri1-m4"
"5288","0.556","pp","dbf4-4 (pp) dbf4-ts","false","pp","dbf4-4 (pp) dbf4-ts"
"5289","0.471","pp","dsn1-8 (pp) spc24-9","false","pp","dsn1-8 (pp) spc24-9"
"5290","0.356","pp","dsn1-8 (pp) tid3-1","false","pp","dsn1-8 (pp) tid3-1"
"5291","0.222","pp","dsn1-8 (pp) yer147c-ph","false","pp","dsn1-8 (pp) yer147c-ph"
"5292","0.249","pp","dsn1-8 (pp) mcm22","false","pp","dsn1-8 (pp) mcm22"
"5293","0.303","pp","dsn1-8 (pp) mtw1-ts","false","pp","dsn1-8 (pp) mtw1-ts"
"5294","0.403","pp","dsn1-8 (pp) okp1-5","false","pp","dsn1-8 (pp) okp1-5"
"5295","0.248","pp","dsn1-8 (pp) nuf2-61","false","pp","dsn1-8 (pp) nuf2-61"
"5296","0.448","pp","dsn1-8 (pp) nsl1-6","false","pp","dsn1-8 (pp) nsl1-6"
"5297","0.494","pp","dsn1-8 (pp) nsl1-5","false","pp","dsn1-8 (pp) nsl1-5"
"5298","0.438","pp","dsn1-8 (pp) nnf1-77","false","pp","dsn1-8 (pp) nnf1-77"
"5299","0.2","pp","dsn1-8 (pp) nnf1-48","false","pp","dsn1-8 (pp) nnf1-48"
"5300","0.374","pp","dsn1-8 (pp) nnf1-17","false","pp","dsn1-8 (pp) nnf1-17"
"5301","0.275","pp","dsn1-8 (pp) spc24-10","false","pp","dsn1-8 (pp) spc24-10"
"5302","0.25","pp","dsn1-8 (pp) spc19-ph","false","pp","dsn1-8 (pp) spc19-ph"
"5303","0.443","pp","dsn1-8 (pp) spc105-4","false","pp","dsn1-8 (pp) spc105-4"
"5304","0.527","pp","dsn1-8 (pp) spc105-15","false","pp","dsn1-8 (pp) spc105-15"
"5305","0.236","pp","dsn1-8 (pp) smc3-42","false","pp","dsn1-8 (pp) smc3-42"
"5306","0.205","pp","dsn1-8 (pp) smc1-2","false","pp","dsn1-8 (pp) smc1-2"
"5307","0.213","pp","dsn1-8 (pp) scc2-4","false","pp","dsn1-8 (pp) scc2-4"
"5308","0.204","pp","orc2-1 (pp) sld5-ph","false","pp","orc2-1 (pp) sld5-ph"
"5309","0.204","pp","orc2-1 (pp) sld3-ph","false","pp","orc2-1 (pp) sld3-ph"
"5310","0.207","pp","orc2-1 (pp) srs2","false","pp","orc2-1 (pp) srs2"
"5311","0.256","pp","orc2-1 (pp) sma2","false","pp","orc2-1 (pp) sma2"
"5312","0.206","pp","orc2-1 (pp) tah11-ts","false","pp","orc2-1 (pp) tah11-ts"
"5313","0.342","pp","orc2-1 (pp) ycl060c","false","pp","orc2-1 (pp) ycl060c"
"5314","0.275","pp","orc2-1 (pp) tof1","false","pp","orc2-1 (pp) tof1"
"5315","0.317","pp","orc2-1 (pp) rad17","false","pp","orc2-1 (pp) rad17"
"5316","0.267","pp","orc2-1 (pp) psf1-1","false","pp","orc2-1 (pp) psf1-1"
"5317","0.23","pp","orc2-1 (pp) rad9","false","pp","orc2-1 (pp) rad9"
"5318","0.312","pp","orc2-1 (pp) rad24","false","pp","orc2-1 (pp) rad24"
"5319","0.219","pp","orc2-1 (pp) rfc5-1","false","pp","orc2-1 (pp) rfc5-1"
"5320","0.267","pp","orc2-1 (pp) rfa1-m2","false","pp","orc2-1 (pp) rfa1-m2"
"5321","0.216","pp","orc2-1 (pp) scc2-4","false","pp","orc2-1 (pp) scc2-4"
"5322","0.452","pp","orc2-1 (pp) orc2-3","false","pp","orc2-1 (pp) orc2-3"
"5323","0.49","pp","orc2-1 (pp) orc2-4","false","pp","orc2-1 (pp) orc2-4"
"5324","0.529","pp","orc2-1 (pp) orc3-70","false","pp","orc2-1 (pp) orc3-70"
"5325","0.373","pp","orc2-1 (pp) orc6-ph","false","pp","orc2-1 (pp) orc6-ph"
"5326","0.22","pp","orc2-1 (pp) pol1-13","false","pp","orc2-1 (pp) pol1-13"
"5327","0.271","pp","orc2-1 (pp) pol12-ts","false","pp","orc2-1 (pp) pol12-ts"
"5328","0.277","pp","orc2-1 (pp) pol2-12","false","pp","orc2-1 (pp) pol2-12"
"5329","0.25","pp","orc2-1 (pp) pol32","false","pp","orc2-1 (pp) pol32"
"5330","0.489","pp","orc2-1 (pp) orc2-2","false","pp","orc2-1 (pp) orc2-2"
"5331","0.422","pp","orc2-1 (pp) ypr162c-ph","false","pp","orc2-1 (pp) ypr162c-ph"
"5332","0.356","pp","mcm2-1 (pp) mcm3-1","false","pp","mcm2-1 (pp) mcm3-1"
"5333","0.29","pp","mcm2-1 (pp) mcm4-ph","false","pp","mcm2-1 (pp) mcm4-ph"
"5334","0.34","pp","mcm2-1 (pp) mrc1","false","pp","mcm2-1 (pp) mrc1"
"5335","0.342","pp","mcm2-1 (pp) orc1-ph","false","pp","mcm2-1 (pp) orc1-ph"
"5336","0.29","pp","mcm2-1 (pp) orc2-1","false","pp","mcm2-1 (pp) orc2-1"
"5337","0.454","pp","mcm2-1 (pp) orc2-2","false","pp","mcm2-1 (pp) orc2-2"
"5338","0.384","pp","mcm2-1 (pp) orc2-3","false","pp","mcm2-1 (pp) orc2-3"
"5339","0.271","pp","mcm2-1 (pp) orc2-4","false","pp","mcm2-1 (pp) orc2-4"
"5340","0.409","pp","mcm2-1 (pp) orc3-70","false","pp","mcm2-1 (pp) orc3-70"
"5341","0.306","pp","mcm2-1 (pp) orc6-ph","false","pp","mcm2-1 (pp) orc6-ph"
"5342","0.261","pp","mcm2-1 (pp) pol1-1","false","pp","mcm2-1 (pp) pol1-1"
"5343","0.228","pp","mcm2-1 (pp) pol1-13","false","pp","mcm2-1 (pp) pol1-13"
"5344","0.217","pp","mcm2-1 (pp) pol2-12","false","pp","mcm2-1 (pp) pol2-12"
"5345","0.236","pp","mcm2-1 (pp) pol32","false","pp","mcm2-1 (pp) pol32"
"5346","0.209","pp","mcm2-1 (pp) pri1-m4","false","pp","mcm2-1 (pp) pri1-m4"
"5347","0.24","pp","mcm2-1 (pp) psf1-1","false","pp","mcm2-1 (pp) psf1-1"
"5348","0.283","pp","mcm2-1 (pp) rfa1-m2","false","pp","mcm2-1 (pp) rfa1-m2"
"5349","0.201","pp","mcm2-1 (pp) rad9","false","pp","mcm2-1 (pp) rad9"
"5350","0.253","pp","mcm2-1 (pp) rad24","false","pp","mcm2-1 (pp) rad24"
"5351","0.252","pp","mcm2-1 (pp) rad17","false","pp","mcm2-1 (pp) rad17"
"5352","0.24","pp","mcm2-1 (pp) sld3-ph","false","pp","mcm2-1 (pp) sld3-ph"
"5353","0.281","pp","mcm2-1 (pp) sgs1","false","pp","mcm2-1 (pp) sgs1"
"5354","0.209","pp","mcm2-1 (pp) rfc5-1","false","pp","mcm2-1 (pp) rfc5-1"
"5355","0.205","pp","mcm2-1 (pp) rfa2-ph","false","pp","mcm2-1 (pp) rfa2-ph"
"5356","0.293","pp","mcm2-1 (pp) tof1","false","pp","mcm2-1 (pp) tof1"
"5357","0.289","pp","mcm2-1 (pp) tah11-ts","false","pp","mcm2-1 (pp) tah11-ts"
"5358","0.234","pp","mcm2-1 (pp) sma2","false","pp","mcm2-1 (pp) sma2"
"5359","0.26","pp","mcm2-1 (pp) sld5-ph","false","pp","mcm2-1 (pp) sld5-ph"
"5360","0.446","pp","mcm2-1 (pp) ypr162c-ph","false","pp","mcm2-1 (pp) ypr162c-ph"
"5361","0.451","pp","mcm2-1 (pp) ycl060c","false","pp","mcm2-1 (pp) ycl060c"
"5362","0.217","pp","pol1-13 (pp) ybr100w","false","pp","pol1-13 (pp) ybr100w"
"5363","0.376","pp","pol1-13 (pp) ycl060c","false","pp","pol1-13 (pp) ycl060c"
"5364","0.299","pp","pol1-13 (pp) tof1","false","pp","pol1-13 (pp) tof1"
"5365","0.227","pp","pol1-13 (pp) ybr099c","false","pp","pol1-13 (pp) ybr099c"
"5366","0.293","pp","pol1-13 (pp) ypr162c-ph","false","pp","pol1-13 (pp) ypr162c-ph"
"5367","0.213","pp","pol1-13 (pp) rfa1-m2","false","pp","pol1-13 (pp) rfa1-m2"
"5368","0.28","pp","pol1-13 (pp) rfa2-ph","false","pp","pol1-13 (pp) rfa2-ph"
"5369","0.203","pp","pol1-13 (pp) rfc4-20","false","pp","pol1-13 (pp) rfc4-20"
"5370","0.231","pp","pol1-13 (pp) rfc5-1","false","pp","pol1-13 (pp) rfc5-1"
"5371","0.294","pp","pol1-13 (pp) psf1-1","false","pp","pol1-13 (pp) psf1-1"
"5372","0.204","pp","pol1-13 (pp) rad17","false","pp","pol1-13 (pp) rad17"
"5373","0.334","pp","pol1-13 (pp) rad27","false","pp","pol1-13 (pp) rad27"
"5374","0.21","pp","pol1-13 (pp) rad9","false","pp","pol1-13 (pp) rad9"
"5375","0.255","pp","pol1-13 (pp) sld5-ph","false","pp","pol1-13 (pp) sld5-ph"
"5376","0.265","pp","pol1-13 (pp) srs2","false","pp","pol1-13 (pp) srs2"
"5377","0.223","pp","pol1-13 (pp) stn1-13","false","pp","pol1-13 (pp) stn1-13"
"5378","0.225","pp","pol1-13 (pp) rmi1","false","pp","pol1-13 (pp) rmi1"
"5379","0.272","pp","pol1-13 (pp) rrm3","false","pp","pol1-13 (pp) rrm3"
"5380","0.307","pp","pol1-13 (pp) sgs1","false","pp","pol1-13 (pp) sgs1"
"5381","0.256","pp","pol1-13 (pp) sld3-ph","false","pp","pol1-13 (pp) sld3-ph"
"5382","0.346","pp","pol1-13 (pp) pol1-17","false","pp","pol1-13 (pp) pol1-17"
"5383","0.304","pp","pol1-13 (pp) pol32","false","pp","pol1-13 (pp) pol32"
"5384","0.355","pp","pol1-13 (pp) pol31-ph","false","pp","pol1-13 (pp) pol31-ph"
"5385","0.413","pp","pol1-13 (pp) pri2-1","false","pp","pol1-13 (pp) pri2-1"
"5386","0.506","pp","pol1-13 (pp) pri1-m4","false","pp","pol1-13 (pp) pri1-m4"
"5387","0.6","pp","pol1-13 (pp) pol1-ts","false","pp","pol1-13 (pp) pol1-ts"
"5388","0.446","pp","pol1-13 (pp) pol1-2","false","pp","pol1-13 (pp) pol1-2"
"5389","0.307","pp","pol1-13 (pp) pol2-12","false","pp","pol1-13 (pp) pol2-12"
"5390","0.395","pp","pol1-13 (pp) pol12-ts","false","pp","pol1-13 (pp) pol12-ts"
"5391","0.264","pp","pol1-1 (pp) ypr162c-ph","false","pp","pol1-1 (pp) ypr162c-ph"
"5392","0.205","pp","pol1-1 (pp) ybr100w","false","pp","pol1-1 (pp) ybr100w"
"5393","0.35","pp","pol1-1 (pp) ycl060c","false","pp","pol1-1 (pp) ycl060c"
"5394","0.223","pp","pol1-1 (pp) stn1-13","false","pp","pol1-1 (pp) stn1-13"
"5395","0.216","pp","pol1-1 (pp) ybr099c","false","pp","pol1-1 (pp) ybr099c"
"5396","0.217","pp","pol1-1 (pp) srs2","false","pp","pol1-1 (pp) srs2"
"5397","0.369","pp","pol1-1 (pp) pri2-1","false","pp","pol1-1 (pp) pri2-1"
"5398","0.468","pp","pol1-1 (pp) pri1-m4","false","pp","pol1-1 (pp) pri1-m4"
"5399","0.289","pp","pol1-1 (pp) pol32","false","pp","pol1-1 (pp) pol32"
"5400","0.282","pp","pol1-1 (pp) pol31-ph","false","pp","pol1-1 (pp) pol31-ph"
"5401","0.267","pp","pol1-1 (pp) pol2-12","false","pp","pol1-1 (pp) pol2-12"
"5402","0.357","pp","pol1-1 (pp) pol12-ts","false","pp","pol1-1 (pp) pol12-ts"
"5403","0.491","pp","pol1-1 (pp) pol1-ts","false","pp","pol1-1 (pp) pol1-ts"
"5404","0.402","pp","pol1-1 (pp) pol1-2","false","pp","pol1-1 (pp) pol1-2"
"5405","0.244","pp","pol1-1 (pp) sld5-ph","false","pp","pol1-1 (pp) sld5-ph"
"5406","0.244","pp","pol1-1 (pp) sld3-ph","false","pp","pol1-1 (pp) sld3-ph"
"5407","0.333","pp","pol1-1 (pp) sgs1","false","pp","pol1-1 (pp) sgs1"
"5408","0.247","pp","pol1-1 (pp) rrm3","false","pp","pol1-1 (pp) rrm3"
"5409","0.236","pp","pol1-1 (pp) rfc5-1","false","pp","pol1-1 (pp) rfc5-1"
"5410","0.205","pp","pol1-1 (pp) rad9","false","pp","pol1-1 (pp) rad9"
"5411","0.32","pp","pol1-1 (pp) rad27","false","pp","pol1-1 (pp) rad27"
"5412","0.254","pp","pol1-1 (pp) psf1-1","false","pp","pol1-1 (pp) psf1-1"
"5413","0.551","pp","pol1-1 (pp) pol1-13","false","pp","pol1-1 (pp) pol1-13"
"5414","0.305","pp","pol1-1 (pp) pol1-17","false","pp","pol1-1 (pp) pol1-17"
"5415","0.298","pp","rad27 (pp) ypr162c-ph","false","pp","rad27 (pp) ypr162c-ph"
"5416","0.26","pp","rad27 (pp) rfc2-1","false","pp","rad27 (pp) rfc2-1"
"5417","0.369","pp","rad27 (pp) rfa2-ph","false","pp","rad27 (pp) rfa2-ph"
"5418","0.218","pp","rad27 (pp) rfa1-m2","false","pp","rad27 (pp) rfa1-m2"
"5419","0.392","pp","rad27 (pp) ycl060c","false","pp","rad27 (pp) ycl060c"
"5420","0.216","pp","rad27 (pp) xrs2","false","pp","rad27 (pp) xrs2"
"5421","0.256","pp","rad27 (pp) tsa1","false","pp","rad27 (pp) tsa1"
"5422","0.213","pp","rad27 (pp) tof1","false","pp","rad27 (pp) tof1"
"5423","0.262","pp","rad27 (pp) srs2","false","pp","rad27 (pp) srs2"
"5424","0.29","pp","rad27 (pp) rfc5-1","false","pp","rad27 (pp) rfc5-1"
"5425","0.264","pp","rad27 (pp) rfc4-20","false","pp","rad27 (pp) rfc4-20"
"5426","0.298","pp","stn1-13 (pp) ycl060c","false","pp","stn1-13 (pp) ycl060c"
"5427","0.23","pp","kns1 (pp) tvp18","false","pp","kns1 (pp) tvp18"
"5428","0.349","pp","ame1-4 (pp) dam1-1","false","pp","ame1-4 (pp) dam1-1"
"5429","0.465","pp","ame1-4 (pp) dsn1-7","false","pp","ame1-4 (pp) dsn1-7"
"5430","0.234","pp","ame1-4 (pp) cse4-1","false","pp","ame1-4 (pp) cse4-1"
"5431","0.224","pp","ame1-4 (pp) ctf13-30","false","pp","ame1-4 (pp) ctf13-30"
"5432","0.303","pp","ame1-4 (pp) nnf1-17","false","pp","ame1-4 (pp) nnf1-17"
"5433","0.279","pp","ame1-4 (pp) mtw1-ts","false","pp","ame1-4 (pp) mtw1-ts"
"5434","0.26","pp","ame1-4 (pp) mcm22","false","pp","ame1-4 (pp) mcm22"
"5435","0.402","pp","ame1-4 (pp) dsn1-8","false","pp","ame1-4 (pp) dsn1-8"
"5436","0.391","pp","ame1-4 (pp) spc105-4","false","pp","ame1-4 (pp) spc105-4"
"5437","0.278","pp","ame1-4 (pp) spc19-ph","false","pp","ame1-4 (pp) spc19-ph"
"5438","0.272","pp","ame1-4 (pp) spc24-10","false","pp","ame1-4 (pp) spc24-10"
"5439","0.452","pp","ame1-4 (pp) spc24-9","false","pp","ame1-4 (pp) spc24-9"
"5440","0.285","pp","ame1-4 (pp) nnf1-77","false","pp","ame1-4 (pp) nnf1-77"
"5441","0.415","pp","ame1-4 (pp) nsl1-5","false","pp","ame1-4 (pp) nsl1-5"
"5442","0.305","pp","ame1-4 (pp) nsl1-6","false","pp","ame1-4 (pp) nsl1-6"
"5443","0.617","pp","ame1-4 (pp) okp1-5","false","pp","ame1-4 (pp) okp1-5"
"5444","0.237","pp","ame1-4 (pp) scc4-4","false","pp","ame1-4 (pp) scc4-4"
"5445","0.212","pp","ame1-4 (pp) smc1-259","false","pp","ame1-4 (pp) smc1-259"
"5446","0.405","pp","ame1-4 (pp) spc105-15","false","pp","ame1-4 (pp) spc105-15"
"5447","0.262","pp","ame1-4 (pp) tid3-1","false","pp","ame1-4 (pp) tid3-1"
"5448","0.328","pp","ame1-4 (pp) yer147c-ph","false","pp","ame1-4 (pp) yer147c-ph"
"5449","0.43","pp","tah11-ts (pp) ypr162c-ph","false","pp","tah11-ts (pp) ypr162c-ph"
"5450","0.204","pp","tah11-ts (pp) yjl072c-ph","false","pp","tah11-ts (pp) yjl072c-ph"
"5451","0.482","pp","tah11-ts (pp) ycl060c","false","pp","tah11-ts (pp) ycl060c"
"5452","0.266","pp","emc1 (pp) emc2","false","pp","emc1 (pp) emc2"
"5453","0.339","pp","emc1 (pp) emc4","false","pp","emc1 (pp) emc4"
"5454","0.348","pp","emc1 (pp) emc6","false","pp","emc1 (pp) emc6"
"5455","0.201","pp","emc1 (pp) pkc1-1","false","pp","emc1 (pp) pkc1-1"
"5456","0.252","pp","pol32 (pp) sma2","false","pp","pol32 (pp) sma2"
"5457","0.278","pp","pol32 (pp) sld5-ph","false","pp","pol32 (pp) sld5-ph"
"5458","0.211","pp","pol32 (pp) smc3-42","false","pp","pol32 (pp) smc3-42"
"5459","0.228","pp","pol32 (pp) rrm3","false","pp","pol32 (pp) rrm3"
"5460","0.211","pp","pol32 (pp) rnr4","false","pp","pol32 (pp) rnr4"
"5461","0.287","pp","pol32 (pp) sld3-ph","false","pp","pol32 (pp) sld3-ph"
"5462","0.249","pp","pol32 (pp) sgs1","false","pp","pol32 (pp) sgs1"
"5463","0.223","pp","pol32 (pp) rfc2-1","false","pp","pol32 (pp) rfc2-1"
"5464","0.391","pp","pol32 (pp) rfa2-ph","false","pp","pol32 (pp) rfa2-ph"
"5465","0.379","pp","pol32 (pp) rfc5-1","false","pp","pol32 (pp) rfc5-1"
"5466","0.304","pp","pol32 (pp) rfc4-20","false","pp","pol32 (pp) rfc4-20"
"5467","0.357","pp","pol32 (pp) rad27","false","pp","pol32 (pp) rad27"
"5468","0.342","pp","pol32 (pp) rad24","false","pp","pol32 (pp) rad24"
"5469","0.392","pp","pol32 (pp) rfa1-m2","false","pp","pol32 (pp) rfa1-m2"
"5470","0.342","pp","pol32 (pp) rad9","false","pp","pol32 (pp) rad9"
"5471","0.295","pp","pol32 (pp) pri1-m4","false","pp","pol32 (pp) pri1-m4"
"5472","0.312","pp","pol32 (pp) pri2-1","false","pp","pol32 (pp) pri2-1"
"5473","0.287","pp","pol32 (pp) psf1-1","false","pp","pol32 (pp) psf1-1"
"5474","0.348","pp","pol32 (pp) rad17","false","pp","pol32 (pp) rad17"
"5475","0.336","pp","pol32 (pp) ybr099c","false","pp","pol32 (pp) ybr099c"
"5476","0.285","pp","pol32 (pp) xrs2","false","pp","pol32 (pp) xrs2"
"5477","0.593","pp","pol32 (pp) ycl060c","false","pp","pol32 (pp) ycl060c"
"5478","0.341","pp","pol32 (pp) ybr100w","false","pp","pol32 (pp) ybr100w"
"5479","0.209","pp","pol32 (pp) tah11-ts","false","pp","pol32 (pp) tah11-ts"
"5480","0.264","pp","pol32 (pp) srs2","false","pp","pol32 (pp) srs2"
"5481","0.255","pp","pol32 (pp) tsa1","false","pp","pol32 (pp) tsa1"
"5482","0.352","pp","pol32 (pp) tof1","false","pp","pol32 (pp) tof1"
"5483","0.28","pp","pol32 (pp) yjl072c-ph","false","pp","pol32 (pp) yjl072c-ph"
"5484","0.445","pp","pol32 (pp) ypr162c-ph","false","pp","pol32 (pp) ypr162c-ph"
"5485","0.229","pp","cdc48-2 (pp) ydr236c-ph","false","pp","cdc48-2 (pp) ydr236c-ph"
"5486","0.229","pp","cdc48-2 (pp) eco1-1","false","pp","cdc48-2 (pp) eco1-1"
"5487","0.366","pp","cdc48-2 (pp) cdc48-3","false","pp","cdc48-2 (pp) cdc48-3"
"5488","0.229","pp","cdc48-2 (pp) ice2","false","pp","cdc48-2 (pp) ice2"
"5489","0.362","pp","cdc6-1 (pp) mrc1","false","pp","cdc6-1 (pp) mrc1"
"5490","0.305","pp","cdc6-1 (pp) orc1-ph","false","pp","cdc6-1 (pp) orc1-ph"
"5491","0.272","pp","cdc6-1 (pp) orc2-1","false","pp","cdc6-1 (pp) orc2-1"
"5492","0.398","pp","cdc6-1 (pp) orc2-2","false","pp","cdc6-1 (pp) orc2-2"
"5493","0.338","pp","cdc6-1 (pp) orc2-3","false","pp","cdc6-1 (pp) orc2-3"
"5494","0.328","pp","cdc6-1 (pp) orc2-4","false","pp","cdc6-1 (pp) orc2-4"
"5495","0.411","pp","cdc6-1 (pp) orc3-70","false","pp","cdc6-1 (pp) orc3-70"
"5496","0.288","pp","cdc6-1 (pp) orc6-ph","false","pp","cdc6-1 (pp) orc6-ph"
"5497","0.215","pp","cdc6-1 (pp) dcc1","false","pp","cdc6-1 (pp) dcc1"
"5498","0.246","pp","cdc6-1 (pp) ddc1","false","pp","cdc6-1 (pp) ddc1"
"5499","0.215","pp","cdc6-1 (pp) eco1-1","false","pp","cdc6-1 (pp) eco1-1"
"5500","0.296","pp","cdc6-1 (pp) hst3","false","pp","cdc6-1 (pp) hst3"
"5501","0.293","pp","cdc6-1 (pp) mcm2-1","false","pp","cdc6-1 (pp) mcm2-1"
"5502","0.258","pp","cdc6-1 (pp) mcm3-1","false","pp","cdc6-1 (pp) mcm3-1"
"5503","0.22","pp","cdc6-1 (pp) mcm4-ph","false","pp","cdc6-1 (pp) mcm4-ph"
"5504","0.217","pp","cdc6-1 (pp) mec1-4ts","false","pp","cdc6-1 (pp) mec1-4ts"
"5505","0.246","pp","cdc6-1 (pp) tah11-ts","false","pp","cdc6-1 (pp) tah11-ts"
"5506","0.237","pp","cdc6-1 (pp) rfc5-1","false","pp","cdc6-1 (pp) rfc5-1"
"5507","0.476","pp","cdc6-1 (pp) ycl060c","false","pp","cdc6-1 (pp) ycl060c"
"5508","0.209","pp","cdc6-1 (pp) tof1","false","pp","cdc6-1 (pp) tof1"
"5509","0.557","pp","cdc6-1 (pp) ypr162c-ph","false","pp","cdc6-1 (pp) ypr162c-ph"
"5510","0.225","pp","cdc6-1 (pp) pol12-ts","false","pp","cdc6-1 (pp) pol12-ts"
"5511","0.251","pp","cdc6-1 (pp) pol1-1","false","pp","cdc6-1 (pp) pol1-1"
"5512","0.24","pp","cdc6-1 (pp) psf1-1","false","pp","cdc6-1 (pp) psf1-1"
"5513","0.267","pp","cdc6-1 (pp) pol32","false","pp","cdc6-1 (pp) pol32"
"5514","0.248","pp","cdc6-1 (pp) rad24","false","pp","cdc6-1 (pp) rad24"
"5515","0.262","pp","cdc6-1 (pp) rad17","false","pp","cdc6-1 (pp) rad17"
"5516","0.33","pp","cdc6-1 (pp) rfa1-m2","false","pp","cdc6-1 (pp) rfa1-m2"
"5517","0.23","pp","cdc6-1 (pp) rad9","false","pp","cdc6-1 (pp) rad9"
"5518","0.29","pp","cdc6-1 (pp) csm3","false","pp","cdc6-1 (pp) csm3"
"5519","0.299","pp","cdc6-1 (pp) ctf8-9","false","pp","cdc6-1 (pp) ctf8-9"
"5520","0.231","pp","cdc6-1 (pp) ctf8-162","false","pp","cdc6-1 (pp) ctf8-162"
"5521","0.211","pp","cdc6-1 (pp) ctf4","false","pp","cdc6-1 (pp) ctf4"
"5522","0.21","pp","cdc6-1 (pp) ctf18","false","pp","cdc6-1 (pp) ctf18"
"5523","0.485","pp","orc2-2 (pp) ypr162c-ph","false","pp","orc2-2 (pp) ypr162c-ph"
"5524","0.24","pp","orc2-2 (pp) swi5","false","pp","orc2-2 (pp) swi5"
"5525","0.258","pp","orc2-2 (pp) srs2","false","pp","orc2-2 (pp) srs2"
"5526","0.234","pp","orc2-2 (pp) smc3-42","false","pp","orc2-2 (pp) smc3-42"
"5527","0.469","pp","orc2-2 (pp) ycl060c","false","pp","orc2-2 (pp) ycl060c"
"5528","0.367","pp","orc2-2 (pp) tof1","false","pp","orc2-2 (pp) tof1"
"5529","0.21","pp","orc2-2 (pp) tah18-103","false","pp","orc2-2 (pp) tah18-103"
"5530","0.28","pp","orc2-2 (pp) tah11-ts","false","pp","orc2-2 (pp) tah11-ts"
"5531","0.318","pp","orc2-2 (pp) rfc5-1","false","pp","orc2-2 (pp) rfc5-1"
"5532","0.24","pp","orc2-2 (pp) rfa2-ph","false","pp","orc2-2 (pp) rfa2-ph"
"5533","0.309","pp","orc2-2 (pp) rfa1-m2","false","pp","orc2-2 (pp) rfa1-m2"
"5534","0.343","pp","orc2-2 (pp) rad9","false","pp","orc2-2 (pp) rad9"
"5535","0.299","pp","orc2-2 (pp) sma2","false","pp","orc2-2 (pp) sma2"
"5536","0.309","pp","orc2-2 (pp) sld5-ph","false","pp","orc2-2 (pp) sld5-ph"
"5537","0.27","pp","orc2-2 (pp) sld3-ph","false","pp","orc2-2 (pp) sld3-ph"
"5538","0.223","pp","orc2-2 (pp) sgs1","false","pp","orc2-2 (pp) sgs1"
"5539","0.269","pp","orc2-2 (pp) pol2-12","false","pp","orc2-2 (pp) pol2-12"
"5540","0.237","pp","orc2-2 (pp) pol31-ph","false","pp","orc2-2 (pp) pol31-ph"
"5541","0.26","pp","orc2-2 (pp) pol1-13","false","pp","orc2-2 (pp) pol1-13"
"5542","0.277","pp","orc2-2 (pp) pol12-ts","false","pp","orc2-2 (pp) pol12-ts"
"5543","0.401","pp","orc2-2 (pp) rad17","false","pp","orc2-2 (pp) rad17"
"5544","0.422","pp","orc2-2 (pp) rad24","false","pp","orc2-2 (pp) rad24"
"5545","0.308","pp","orc2-2 (pp) pol32","false","pp","orc2-2 (pp) pol32"
"5546","0.312","pp","orc2-2 (pp) psf1-1","false","pp","orc2-2 (pp) psf1-1"
"5547","0.606","pp","orc2-2 (pp) orc2-3","false","pp","orc2-2 (pp) orc2-3"
"5548","0.514","pp","orc2-2 (pp) orc2-4","false","pp","orc2-2 (pp) orc2-4"
"5549","0.258","pp","orc2-2 (pp) pol1-1","false","pp","orc2-2 (pp) pol1-1"
"5550","0.619","pp","orc2-2 (pp) orc3-70","false","pp","orc2-2 (pp) orc3-70"
"5551","0.445","pp","orc2-2 (pp) orc6-ph","false","pp","orc2-2 (pp) orc6-ph"
"5552","0.26","pp","mrc1 (pp) mre11","false","pp","mrc1 (pp) mre11"
